ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
silverkite,silverkite,,{},,168,False,True,1,26,1517.202059603394,1.0038990031462005,1115.4713555093563,-0.0013170491321006228,5.443023041231027,-832.6299999999997,0.95,1646.8239195012663,771.1786286854001,1.0451897028321373,487.73045959467794,0.00027324491238067683,,,,True,,,1303.547765630045,0.21475418106303507,906.679153496109,-0.06461566890429005,False,Albany-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.8, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,1517.337126666156,1.0137741900408455,1119.6759226797622,-0.0014953391256742332,37.730459379169886,-832.6299999999997,0.95,1675.0829528945144,810.1036514790999,1.0329247563108186,521.89796193062,0.0379372846988405,5,rmse,564.9363346825567,,,,1282.549297054224,0.2431940286453885,954.9881055064023,-0.030592763447040205,False,Albany-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",minmax,168,True,True,1,26,1518.4459224928353,1.0082818039377854,1119.7741989703568,-0.0029595616318596196,35.74841516158918,-832.6299999999997,0.95,1592.3640162327315,821.6197844533021,1.0148510154238728,526.2727237697966,0.010390213810529958,5,rmse,567.325667231025,,,,1286.355450538178,0.23248591212324704,933.5038733645711,-0.036718710704626956,False,Albany-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 11, 'weights': 'uniform'}",minmax,168,True,True,1,26,1520.9886838065906,1.0545134764438497,1134.2243356643355,-0.006321449027622661,65.13909090909091,-832.6299999999997,0.95,1388.3640011884697,768.6614317464213,1.1591819836578092,499.2522599231754,0.13385144439629404,5,rmse,544.9319314037958,,,,1297.312225087204,0.22835542868484698,929.5162937062937,-0.05445481900307869,False,Albany-organic
prophet,prophet,,{},,168,False,True,1,26,1536.0910050255166,1.0364522042580482,1148.0956639813317,-0.026404756002676333,193.55230563620455,-832.6299999999997,0.95,1627.6870031731148,759.4185091780791,1.9309638578888877,494.078588497311,0.030531506680126053,,,,True,,,1402.176684805098,0.28934742760181037,1064.5163111217955,-0.23181201986836464,False,Albany-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,1,26,97358.98915642589,1.8982210438543183,76306.53138146034,0.3214842497195406,7715.8916015625,-105804.2699999999,0.95,28407.376469545125,15798.486439016793,1.2368685657507767,12364.559033976804,0.9754761704820764,5,rmse,52698.42996784363,,,,114042.9743234308,0.14691506093387835,90230.34651667668,0.2284142533366298,True,Atlanta-conventional
silverkite,silverkite,,{},,168,False,True,1,26,106182.61332690076,7.73270269536448,72179.28843910688,0.19292361374745948,-28452.759759216275,-105804.2699999999,0.95,185363.36373384023,90505.33533013996,2.2688546288905393,70246.19445964338,0.20760534127614771,,,,True,,,159289.80581989378,0.17522041999961996,115012.41063104857,-0.5053001021715637,False,Atlanta-conventional
prophet,prophet,,{},,168,False,True,1,26,113771.9363923986,6.979326553194928,85744.20866745649,0.07343024325524095,-12616.73975263179,-105804.2699999999,0.95,198905.05208677045,98201.5418189,2.0756076968347923,76415.52730677147,0.06711139390447252,,,,True,,,142375.02189044512,0.19098507214839497,110504.09061615275,-0.20258209418045747,False,Atlanta-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.5, 'l1_ratio': 0.75}",minmax,168,True,True,1,26,118757.57735616885,2.2359523173250575,83182.77328945666,-0.009556152821247776,-12252.247249352375,-105804.2699999999,0.95,163970.18689998772,95039.11578466369,1.6073230015416897,72633.80334710848,0.11251279773697542,5,rmse,34419.74447944586,,,,186099.10002866725,0.2365560047749729,149661.6513579011,-1.0546396804196676,False,Atlanta-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 12, 'weights': 'uniform'}",minmax,168,True,True,1,26,118824.36923968606,3.7860715335117265,83732.36310897434,-0.010692065502685422,143.3850000000093,-105804.2699999999,0.95,219406.47409426718,99313.77406314343,2.8423420357942724,76068.45118544603,0.030882810250889126,5,rmse,23206.80380041779,,,,133992.34957038233,0.1630539287643748,100601.93419871802,-0.06514106985060386,False,Atlanta-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,119022.83278019716,2.9658441624023855,81499.1461627205,-0.01407105313867274,-5594.660853791794,-105804.2699999999,0.95,196677.40403483922,100983.74569539129,1.4700814922998147,76832.28647547947,-0.0019828219199045094,5,rmse,38145.87420429963,,,,287887.60784198676,0.37905087131016885,238302.29947220214,-3.9169191535174956,False,Atlanta-conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,168,True,True,1,26,119190.50834953325,7.170543640925344,81312.07397270825,-0.016930247582423563,-46884.53121805191,-105804.2699999999,0.95,135543.77262285576,77357.06804717974,3.1803424132574136,58690.433083549695,0.4120270767352646,5,rmse,108789.76279494828,,,,250092.57589339564,0.36544149143127574,219901.59545660458,-2.7106391707387707,False,Atlanta-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,120906.21317705925,9.863135019885542,83489.37216280524,-0.04641765730155978,-26794.510814342728,-105804.2699999999,0.95,137113.9161183916,70088.33139121164,2.2271892855020847,54366.36736625064,0.5173317114722796,,,,,"['knn', 'gbt', 'mlp', 'elasticnet', 'svr', 'xgboost', 'mlr']","(0.19540263589359969, 0.17302700718569777, 0.17240775729144875, 0.16980129900899069, 0.16129381599517656, 0.12806748462508658, 0.0)",112185.87579317241,0.12645185256631797,80278.95620824672,0.2533389602256777,False,Atlanta-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,125801.42945626333,11.414742143120124,84931.96262302565,-0.13286712211723928,-32337.319871603326,-105804.2699999999,0.95,157740.64514066977,78792.89954995214,2.3657682673867333,60923.99405567974,0.389997675093087,,,,,"['knn', 'gbt', 'mlp', 'elasticnet', 'svr']",,113627.17868436714,0.12556776650869098,79967.00625827217,0.2340303316463641,False,Atlanta-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': None}",minmax,168,True,True,1,26,147926.10914055875,18.86680962269671,97946.81894802052,-0.5663812996225115,-6544.188908902037,-105804.2699999999,0.95,43147.575911029046,19877.18724218343,0.9070623597700548,15954.534827559313,0.9611789585069417,5,rmse,33006.94035143109,,,,113679.37788209658,0.12938759054561097,80595.12409457199,0.23332641227542994,False,Atlanta-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",pt,168,True,True,1,26,156313.45342257142,77.08568330441607,113831.62014253976,-0.7490432032059566,-137438.88734597043,-105804.2699999999,0.95,157624.53837669746,90762.29958032795,6.128503834108846,70648.41671718932,0.19059048305512016,5,rmse,33278.16104435839,,,,329908.62828492845,0.4320931796105897,248633.71647608752,-5.457054819163312,False,Atlanta-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,2906.0401115344907,1.0014867383297785,2492.3816296205755,0.0014369239970682957,-31.357411768425862,-297.59999999999854,0.95,6389.6364107322515,3989.3274329262954,0.9833074541221205,2750.6035978470445,0.00046647831603430223,5,rmse,3422.3047237887704,,,,4579.6383122092675,0.30763687239936766,3936.2431492470087,-1.220392985076224,True,Atlanta-organic
silverkite,silverkite,,{},,168,False,True,1,26,2907.459032662169,1.0047890139603461,2491.6867723395967,0.0004615567624031147,39.899474336201905,-297.59999999999854,0.95,8412.425676512068,3784.518317882234,1.0524370310836766,2602.0616032877574,0.02096245552077458,,,,True,,,6313.458655016887,0.4523120623917737,5838.089659667632,-3.219900084877735,False,Atlanta-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",pt,168,True,True,1,26,2909.508808124292,1.0036657842688634,2494.5456412884805,-0.0009483008277897387,62.019796270278654,-297.59999999999854,0.95,8140.872405740382,3976.3192878620703,0.9998039892653771,2751.8585156884888,0.006974281494438128,5,rmse,3418.911038872705,,,,5628.0185207569175,0.3981334314118871,5090.150617609636,-2.353347205805592,False,Atlanta-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,168,True,True,1,26,2911.3193832500556,1.0057073279811122,2492.6978221798336,-0.002194460304245638,195.14235221078098,-297.59999999999854,0.95,8144.722855697397,3972.9113843323034,1.0153639633919944,2744.3199073721325,0.008675697009607797,5,rmse,3426.376989422698,,,,6511.335307043707,0.4662394809860172,6054.020645693614,-3.4885659164043767,False,Atlanta-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,2972.655998520146,1.0471314948391603,2542.443257855445,-0.04486842049746609,398.14576102536574,-297.59999999999854,0.95,7420.894389806886,3490.576978173432,0.9621407116988876,2428.9246050923134,0.23476920861346973,,,,,"['knn', 'mlp', 'svr', 'elasticnet', 'gbt', 'mlr', 'xgboost']","(0.21569964836944677, 0.2000102794600411, 0.19953695795481835, 0.1989689939430761, 0.1282078606943278, 0.05757625957828992, 0.0)",6666.350040835188,0.47385544085538306,6183.975048141637,-3.704827609620156,False,Atlanta-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,2980.9778805371266,1.041413527621251,2543.621480452691,-0.05072677937212844,434.4103189103372,-297.59999999999854,0.95,7361.823297280043,3321.955018783587,0.8901112056347195,2324.1233899115696,0.30691660837089474,,,,,"['knn', 'mlp', 'svr', 'elasticnet', 'gbt']",,7895.845319003314,0.5644896406405295,7509.62728339051,-5.60031633261999,False,Atlanta-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 11, 'weights': 'uniform'}",minmax,168,True,True,1,26,3154.150799722253,1.1704950897760265,2644.2363286713294,-0.17635174276337606,1031.6054545454544,-297.59999999999854,0.95,9096.136125639598,3920.9577482209584,1.3351190772930577,2725.858252240717,0.03443320642668524,5,rmse,3306.4192673750704,,,,5431.773020469605,0.36521995046094574,4818.915874125872,-2.1235661949546962,False,Atlanta-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},pt,168,True,True,1,26,3290.0927331717617,1.2978640730552409,2784.0758021677957,-0.2799369360789965,232.55588288852996,-297.59999999999854,0.95,6823.198692340374,3414.656915841999,1.8875740869943034,2448.4625834023764,0.2676947516475662,5,rmse,4440.153850520917,,,,4164.304557444787,0.255556794529402,3578.773866134117,-0.8359145140207858,False,Atlanta-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,168,True,True,1,26,3384.809344933013,1.3098510912213017,2771.304607638046,-0.3546924698675453,914.6414032935978,-297.59999999999854,0.95,2161.5235215434927,1055.8675821462136,0.7206617301004096,818.067674593487,0.9299808379436759,5,rmse,3933.729788524762,,,,20528.435492198467,1.3791124668350494,19485.029338198532,-43.61482474414928,False,Atlanta-organic
prophet,prophet,,{},,168,False,True,1,26,3462.5939839165417,1.2622965336359546,2730.6720405991077,-0.41767093093811325,-880.2839959138205,-297.59999999999854,0.95,6487.3725279692135,3657.5600858003927,1.7903802584138948,2582.9979491601794,0.08554768849564776,,,,True,,,18621.98863664691,1.2381360831316983,17508.787983493457,-35.71297692633674,False,Atlanta-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,4356.398221951653,1.9289271626006832,3624.228297682542,-1.244023694535156,1556.1973876953125,-297.59999999999854,0.95,272.8960637820076,142.01417294531518,0.12435783655971948,110.04078337064936,0.9987333361542501,5,rmse,4852.971948786594,,,,19320.842564758113,1.2846298230406001,18127.26176537147,-38.520243348535516,False,Atlanta-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 2, 'weights': 'distance'}",minmax,169,True,True,0,26,177666.3934314166,0.16290895127404056,143294.90581615813,0.03615639172047369,739167.6270975566,986038.75,0.95,0.0,0.0,0.0,0.0,1.0,5,rmse,130103.9553112037,,,,177666.3934314166,0.16290895127404056,143294.90581615813,0.03615639172047369,True,BaltimoreWashington-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': None}",minmax,169,True,True,0,26,184440.98681128936,0.13282032497860372,127592.478672656,-0.03874960870306832,761024.0177777149,986038.75,0.95,90760.78998871439,43507.38051427395,0.042291492831204605,32953.59083552688,0.8988651541308837,5,rmse,132712.15655067997,,,,184440.98681128936,0.13282032497860372,127592.478672656,-0.03874960870306832,False,BaltimoreWashington-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 0.5, 'epsilon': 0.01}",minmax,169,True,True,0,26,195119.43467875943,0.17011489529188792,151564.26055029998,-0.16251096236266416,744157.2114761769,986038.75,0.95,233420.4289043552,138892.56835346253,0.13186157121399777,103988.94543148983,-0.030701628572102013,5,rmse,83801.08467102188,,,,195119.43467875943,0.17011489529188792,151564.26055029998,-0.16251096236266416,False,BaltimoreWashington-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,169,True,True,0,26,197942.48148596566,0.15881121636732096,146580.47423076924,-0.19639343098883932,668290.625,986038.75,0.95,8498.399243310108,4145.966393967413,0.004181369341859657,3140.262867132866,0.9990816113672677,5,rmse,122153.8034917205,,,,197942.48148596566,0.15881121636732096,146580.47423076924,-0.19639343098883932,False,BaltimoreWashington-conventional
silverkite,silverkite,,{},,169,False,True,0,26,199076.47562006084,0.1971293146198479,166005.14357775135,-0.21014075127968113,718481.0851835916,986038.75,0.95,198744.0275647494,99850.12828054902,0.10226982721013626,79058.18030326309,0.4294652445480539,,,,True,,,199076.47562006084,0.1971293146198479,166005.14357775135,-0.21014075127968113,False,BaltimoreWashington-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,,0,26,203753.6410606267,0.1556741016285012,146274.34442218475,-0.26767158437990735,702611.9931470217,986038.75,0.95,187608.18356912045,89949.98302497233,0.08112710832795801,64880.4314282177,0.5677080820823559,,,,,"['svr', 'mlr', 'mlp', 'elasticnet', 'xgboost', 'knn', 'gbt']","(0.2867393284613684, 0.21813800314527593, 0.21809899370440775, 0.1998352428555052, 0.06189794967554569, 0.015290482157897101, 0.0)",203753.6410606267,0.1556741016285012,146274.34442218475,-0.26767158437990735,False,BaltimoreWashington-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,,0,26,204143.46188281733,0.15470275016854848,145985.76154833683,-0.27252683500475916,694431.8043164347,986038.75,0.95,144221.28356232363,76741.38273419799,0.06917829956682997,55406.07063153361,0.6853453277922119,,,,,"['svr', 'mlr', 'mlp', 'elasticnet', 'xgboost']",,204143.46188281733,0.15470275016854848,145985.76154833683,-0.27252683500475916,False,BaltimoreWashington-conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,169,True,True,0,26,226540.29820865422,0.20176152507112083,178072.36379318018,-0.5670647248795782,682634.5889782906,986038.75,0.95,197017.1194024026,91405.62291083434,0.08072345300246891,65126.18434669562,0.5536035112390021,5,rmse,95502.87797429826,,,,226540.29820865422,0.20176152507112083,178072.36379318018,-0.5670647248795782,False,BaltimoreWashington-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",minmax,169,True,True,0,26,226543.74940834337,0.20176491752548997,178075.1318659209,-0.5671124717443066,682654.0253233482,986038.75,0.95,181972.3782045967,91405.6232377532,0.08072363074207636,65126.37750309419,0.553603508045863,5,rmse,95509.53207918344,,,,226543.74940834337,0.20176491752548997,178075.1318659209,-0.5671124717443066,False,BaltimoreWashington-conventional
prophet,prophet,,{},,169,False,True,0,26,228919.71770632287,0.2141791625906557,189210.7055065101,-0.6001562872229649,673837.070110329,986038.75,0.95,174490.83413785254,93811.96049238656,0.09088827985781871,71251.36342603939,0.49638196371985277,,,,True,,,228919.71770632287,0.2141791625906557,189210.7055065101,-0.6001562872229649,False,BaltimoreWashington-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 1.0}",minmax,169,True,True,0,26,230511.5522815261,0.20841538313376695,183477.0300427294,-0.6224876117724298,694422.5708043573,986038.75,0.95,193893.23575072666,92598.9068629912,0.08390484417907185,67617.51584315665,0.5418721810333357,5,rmse,98624.90392355599,,,,230511.5522815261,0.20841538313376695,183477.0300427294,-0.6224876117724298,False,BaltimoreWashington-conventional
prophet,prophet,,{},,168,False,True,1,26,12182.453675475414,0.9154460809177926,8426.720422766864,0.046079698234505084,1175.9247802744137,12101.419999999998,0.95,10938.116382428121,5971.288286128924,2.0602911065371163,3853.6454683115076,0.10900739493265543,,,,True,,,28426.66374249923,0.6511838087681092,26617.4534730295,-4.636548259246763,True,BaltimoreWashington-organic
silverkite,silverkite,,{},,168,False,True,1,26,12361.63088871284,0.959426956423954,8631.672244495594,0.01781318951785471,189.1011785313422,12101.419999999998,0.95,14267.238781839671,5980.823164146674,1.3845862959656383,3733.43546903424,0.10615967157547557,,,,True,,,25165.90431118285,0.5853442230441602,23519.82873483259,-3.417601400993166,False,BaltimoreWashington-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,168,True,True,1,26,12483.453861627953,1.0034204378867746,8767.449902625372,-0.0016409591603798734,360.96845434922255,12101.419999999998,0.95,12895.376527153589,6412.683881259731,1.0661622534575759,3879.726089777134,-5.419432688169579e-06,5,rmse,8308.471776609225,,,,24432.189226156108,0.5683747839362014,22760.513656474715,-3.1637650145555343,False,BaltimoreWashington-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 6, 'weights': 'uniform'}",minmax,168,True,True,1,26,12568.596842857276,0.9501215539737219,8633.611538461539,-0.015350871854604264,1386.0666666666666,12101.419999999998,0.95,8973.020537697126,5652.252026106456,1.5265629188939411,3468.4813380281694,0.22309891679802873,5,rmse,7554.199151373507,,,,18255.119545681417,0.4190924256537254,16807.830705128206,-1.324506729322061,False,BaltimoreWashington-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': None}",minmax,168,True,True,1,26,12754.362405418287,0.9928137856225301,8878.791653458691,-0.04558672432837829,1398.146007013978,12101.419999999998,0.95,2607.2390445473557,1228.9565641219408,0.6497484677223508,1025.0357209453118,0.9632721287164019,5,rmse,6485.939246086555,,,,28319.168746788684,0.650351604057154,26580.835318592686,-4.593999817105387,False,BaltimoreWashington-organic
