ModelNickname,Estimator,Xvars,HyperParams,Scaler,Tuned,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,integration,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Name,Region,Type
prophet,prophet,,{'n_changepoints': 0},,True,1,26,49280.45082989979,6.2946699612489265,36401.87295568816,0.08056908153604958,-6622.835140383005,-9920.709999999963,41379.728077319756,2.3994783540685383,29595.28783254932,0.07889385009418715,13,rmse,29020.001674187766,True,,,116265.6636010877,0.43184600567121645,106345.7420178116,-2.705350265620293,False,Nashville-conventional,Nashville,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,True,1,26,52306.55827739339,2.6058747174939962,37341.84759615384,-0.03581465015344465,-5756.673125000001,-9920.709999999963,42179.510598958084,1.2753533519408211,29939.149869791665,0.04294369234733664,13,rmse,27672.110046050493,,,,158856.39026485552,0.5681419893772701,143039.58447115388,-5.91728545391197,False,Nashville-conventional,Nashville,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,59962.70386217446,15.795814759516018,45265.53372258112,-0.3612320803276079,-8907.9189453125,-9920.709999999963,98.94585545532657,0.006055853229203593,65.19753729320551,0.9999947334085182,13,rmse,59593.46509957304,,,,232173.4626633781,0.7799244377874408,199123.2669978215,-13.775816044210567,False,Nashville-conventional,Nashville,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,53544.430643595726,5.7217671984692835,41771.9952755922,-0.08542137415605255,-36900.073678841305,-9920.709999999963,16065.325674694799,0.8634233051900866,11991.309726270094,0.8611603580479853,,,,,"['knn', 'mlp', 'prophet', 'elasticnet', 'mlr', 'gbt', 'xgboost']",,278966.21538255276,0.9322296798818694,239286.31234886197,-20.3319000261163,False,Nashville-conventional,Nashville,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,1,26,75244.28503446108,6.222371252785991,59586.2542244102,-1.1434669890890898,-108263.54575229021,-9920.709999999963,20340.287045416626,1.7011967617486774,15676.230253107968,0.7774392521134718,13,rmse,48631.60952607646,,,,509255.161677723,1.735102148703762,438988.4841366531,-70.08814760871445,False,Nashville-conventional,Nashville,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,1963.0925717901912,0.267598478557476,1710.1318576037136,-0.3485727570932404,8252.342735552396,7250.69,4070.2138313701034,0.4326529643261046,3003.3671027763503,-1.4064771569621826e-10,13,rmse,1959.9998631960902,,,,1963.0925717901912,0.267598478557476,1710.1318576037136,-0.3485727570932404,True,Nashville-organic,Nashville,organic
prophet,prophet,,{'n_changepoints': 4},,True,0,26,2184.0726877057696,0.28438596379895903,1863.5204515703726,-0.6692715767919275,6862.825966028175,7250.69,3160.76226351311,0.29913804799662225,2222.371862071914,0.3969557070063404,13,rmse,3766.1442874304535,True,,,2184.0726877057696,0.28438596379895903,1863.5204515703726,-0.6692715767919275,False,Nashville-organic,Nashville,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 18, 'weights': 'uniform'}",minmax,True,0,26,2228.3683950689147,0.3025356873737674,1839.8606196581193,-0.7376679988487915,10107.486111111113,7250.69,3409.2462779498555,0.3130455731682294,2294.520213675214,0.29841176356879473,13,rmse,2199.9446692622437,,,,2228.3683950689147,0.3025356873737674,1839.8606196581193,-0.7376679988487915,False,Nashville-organic,Nashville,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 1.1, 'l1_ratio': 1.0}",scale,True,0,26,2444.8864658371153,0.3423003279427443,2140.16001365077,-1.0917521089959346,8568.227792156882,7250.69,3596.3239877716155,0.33397812655362397,2486.9510318214766,0.21930181783397618,13,rmse,1897.4858909436107,,,,2444.8864658371153,0.3423003279427443,2140.16001365077,-1.0917521089959346,False,Nashville-organic,Nashville,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,2809.7231250323093,0.3980796487291327,2441.5293581696765,-1.7626118761273384,9609.43904649235,7250.69,2741.722378635991,0.2601540758946696,1895.777561253935,0.5462543210141027,,,,,"['elasticnet', 'mlp', 'knn', 'xgboost', 'mlr']",,2809.7231250323093,0.3980796487291327,2441.5293581696765,-1.7626118761273384,False,Nashville-organic,Nashville,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,2998.1875562563932,0.41977662541368554,2561.4600787126474,-2.1456501306186784,10481.814374891357,7250.69,3286.0951360619456,0.2882250875214433,2185.5891926300123,0.348182803989306,13,rmse,3019.1368902598124,,,,2998.1875562563932,0.41977662541368554,2561.4600787126474,-2.1456501306186784,False,Nashville-organic,Nashville,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,0,26,4922.097029694478,0.7134836365778476,4508.643159555289,-7.47799515718134,10637.32421875,7250.69,8.439182657537206,0.0008876327430789453,6.050954950998531,0.9999957010111153,13,rmse,2469.664608662412,,,,4922.097029694478,0.7134836365778476,4508.643159555289,-7.47799515718134,False,Nashville-organic,Nashville,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,5379.45986113109,0.7620919070257209,4817.182966080816,-9.126751790470886,11983.170976474588,7250.69,1430.8788751228267,0.12957967921600866,969.5542600290394,0.8764134261792992,,,,,"['elasticnet', 'mlp', 'knn', 'xgboost', 'mlr', 'prophet', 'gbt']",,5379.45986113109,0.7620919070257209,4817.182966080816,-9.126751790470886,False,Nashville-organic,Nashville,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,0,26,8892.570351722028,1.2715579018798064,8219.682040654305,-26.672439211097725,15394.661760638588,7250.69,43.40282302358134,0.0052028838537268515,34.83891798439859,0.9998862892551118,13,rmse,8141.113962183436,,,,8892.570351722028,1.2715579018798064,8219.682040654305,-26.672439211097725,False,Nashville-organic,Nashville,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,True,0,26,61226.5269426803,0.12898940059375555,39841.07790865384,0.09007691514433747,271524.97250000003,305105.53,53431.536717070514,0.1232004467262184,34633.389112426026,0.3534567696092752,13,rmse,46418.00051619428,,,,61226.5269426803,0.12898940059375555,39841.07790865384,0.09007691514433747,True,NewOrleansMobile-conventional,NewOrleansMobile,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,0,26,61931.825445686,0.13796539588063608,42995.576789113926,0.06899246567227202,273444.6669244766,305105.53,51398.18453552867,0.11667529827055349,33314.59975924187,0.4017292123460867,13,rmse,87189.39838846473,,,,61931.825445686,0.13796539588063608,42995.576789113926,0.06899246567227202,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,66320.54149524281,0.1509269757003185,47874.60065315859,-0.06763194612846024,263584.29419577593,305105.53,40135.68103969912,0.08954085324349222,25054.584536772112,0.6351927065855294,,,,,"['xgboost', 'prophet', 'mlp', 'elasticnet', 'knn', 'gbt', 'mlr']",,66320.54149524281,0.1509269757003185,47874.60065315859,-0.06763194612846024,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,68157.58343448344,0.15543378117980053,49025.04323248476,-0.12759671301498465,251149.81708687535,305105.53,44339.96603904604,0.10180576776189357,27908.451026926235,0.5547612535734436,,,,,"['xgboost', 'prophet', 'mlp', 'elasticnet', 'knn']",,68157.58343448344,0.15543378117980053,49025.04323248476,-0.12759671301498465,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,68577.31228900282,0.15854367183564738,48065.55446128461,-0.14152743494251596,262956.66800082504,305105.53,66450.59599524974,0.15920436770572277,42779.509922865946,-1.9984014443252818e-15,13,rmse,35420.534572736055,,,,68577.31228900282,0.15854367183564738,48065.55446128461,-0.14152743494251596,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,68608.40491093181,0.15862146190937565,48088.184912032084,-0.1425627956461344,262937.40834592766,305105.53,66432.02492240744,0.15912887673285156,42761.06244123733,0.0005588656510249201,13,rmse,35440.69758122171,,,,68608.40491093181,0.15862146190937565,48088.184912032084,-0.1425627956461344,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 3},minmax,True,0,26,86582.20175276094,0.19621133304450153,62614.636730769234,-0.819628308211342,211310.234375,305105.53,3031.7713550055487,0.008789819312894053,2272.8945636094663,0.9979184103029615,13,rmse,23792.864679037586,,,,86582.20175276094,0.19621133304450153,62614.636730769234,-0.819628308211342,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,0,26,85712.80710831391,0.20894450150797253,66206.32381857061,-0.7832690435989578,256258.6498713019,305105.53,11517.025693427444,0.033136618637763716,8755.858729357387,0.9699611770977433,13,rmse,62159.31964410356,,,,85712.80710831391,0.20894450150797253,66206.32381857061,-0.7832690435989578,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
prophet,prophet,,{'n_changepoints': 3},,True,0,26,81520.10114017875,0.23056961706388923,68957.90899985211,-0.6130760871602248,247019.80221262423,305105.53,49589.06801164539,0.11970792911266068,33702.08980422445,0.44310395793713386,13,rmse,31689.192064205807,True,,,81520.10114017875,0.23056961706388923,68957.90899985211,-0.6130760871602248,False,NewOrleansMobile-conventional,NewOrleansMobile,conventional
prophet,prophet,,{'n_changepoints': 4},,True,1,26,1217.3394871095522,1.2775847167744512,946.8623089294507,0.12269068081514378,860.0765159500521,1401.9399999999996,1218.4557105617398,1.5614478081930105,943.6358914999079,0.10611350819052978,13,rmse,1819.9337117381997,True,,,1902.3217008423069,0.2726802089491954,1711.3618304657539,-0.1907940194376514,True,NewOrleansMobile-organic,NewOrleansMobile,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,1278.6967453805266,1.199658694382049,986.4637533642256,0.03202432634134056,-29.802598687820137,1401.9399999999996,1217.461695267955,2.286369452719159,948.2466598623713,0.10757137719997822,13,rmse,1846.0027182626884,,,,2607.2757566702335,0.3568368443755636,2337.708587144176,-1.2368798292968877,False,NewOrleansMobile-organic,NewOrleansMobile,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,1,26,2380.3538675971004,5.437659898376546,2033.685075033161,-2.3543808746965156,2299.976394605583,1401.9399999999996,21.5531228429883,0.23907239230826688,17.20454292985165,0.9997203059115217,13,rmse,1656.5275778410544,,,,3087.684425155488,0.40581158252488786,2494.258538146442,-2.1371445833736367,False,NewOrleansMobile-organic,NewOrleansMobile,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,1537.8876763376609,2.1147997277229424,1254.5286888973528,-0.4001628713913785,666.0418090820312,1401.9399999999996,2.9876376281161274,0.027503445422736052,2.155994304361791,0.9999946257394201,13,rmse,1910.8995966316793,,,,3240.054369147321,0.4562612046042857,2886.668580289988,-2.454405497903148,False,NewOrleansMobile-organic,NewOrleansMobile,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",minmax,True,1,26,1300.5723477228687,1.0003575280288515,974.8004628598932,-0.0013787139783407731,-1.7162415752534488,1401.9399999999996,992.4083783039829,1.326824954837843,749.9433329217643,0.4070149788944515,13,rmse,1763.0230521461524,,,,4114.94920865569,0.5640785692824717,3743.226680140801,-4.571827705561724,False,NewOrleansMobile-organic,NewOrleansMobile,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 4, 'weights': 'uniform'}",minmax,True,1,26,1295.80805024762,1.233636790879,946.381923076923,0.005944412172812719,433.245,1401.9399999999996,1165.0260395497041,2.825374209625388,922.225238095238,0.18278911293662614,13,rmse,1778.9208807160578,,,,6082.79408822853,0.8618413051688196,5619.082307692306,-11.175167670941141,False,NewOrleansMobile-organic,NewOrleansMobile,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,4358.875686749322,12.378797694754423,4166.26720070094,-10.2480772451425,4561.31772842813,1401.9399999999996,827.6551170683529,0.850575923380628,638.2111389385408,0.5875591360682466,,,,,"['gbt', 'mlp', 'knn', 'elasticnet', 'prophet', 'mlr', 'xgboost']",,61184.03699852494,8.141714138363922,53229.67238901618,-1230.8135533683976,False,NewOrleansMobile-organic,NewOrleansMobile,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,5422.2137604157715,15.333952673152517,5272.269236479288,-16.40534328101749,5935.833609504195,1401.9399999999996,867.6370821134718,0.8800494387572716,666.8582259572698,0.546748667825174,,,,,"['gbt', 'mlp', 'knn', 'elasticnet', 'prophet']",,77983.76461214857,10.34689675167269,67781.69691804386,-2000.1383444814337,False,NewOrleansMobile-organic,NewOrleansMobile,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 5.6, 'l1_ratio': 1.0}",minmax,True,1,26,26073.656101462057,76.29047244264379,26041.251124853497,-401.4696997744587,26087.586378540596,1401.9399999999996,1237.1447726111462,1.4686508279386845,935.7706761498763,0.07848177701649706,13,rmse,1819.0174105871395,,,,398923.45415406296,53.21127743064452,348436.84327878425,-52364.81439342363,False,NewOrleansMobile-organic,NewOrleansMobile,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,467814.4454895757,0.14301639448751297,285140.7311321291,0.010928835287805971,1336694.4522521119,1774776.77,215010.59607441642,0.1061342991517497,147706.91997199884,0.6155862452108982,,,,,"['xgboost', 'prophet', 'mlp', 'knn', 'elasticnet']",,467814.4454895757,0.14301639448751297,285140.7311321291,0.010928835287805971,True,NewYork-conventional,NewYork,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,496294.83817718475,0.1536747462201213,305146.90963223623,-0.11316566150495944,1370452.031169997,1774776.77,222060.92116111467,0.110215248922135,153754.7852573195,0.5899626042330468,,,,,"['xgboost', 'prophet', 'mlp', 'knn', 'elasticnet', 'gbt', 'mlr']",,496294.83817718475,0.1536747462201213,305146.90963223623,-0.11316566150495944,False,NewYork-conventional,NewYork,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 12, 'weights': 'uniform'}",minmax,True,0,26,495360.66624707356,0.15479782372804055,307068.8775320513,-0.10897899927133525,1336091.0433333332,1774776.77,281123.4027387713,0.13624263884952878,191088.63663214992,0.3428368626309456,13,rmse,161780.31861945288,,,,495360.66624707356,0.15479782372804055,307068.8775320513,-0.10897899927133525,False,NewYork-conventional,NewYork,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 4},minmax,True,0,26,505815.7888945705,0.15644799273668136,309908.9969230769,-0.15628541498696324,1150577.625,1774776.77,4844.408609333087,0.002632514521499373,3442.9074852071076,0.99980485351774,13,rmse,91978.69205495129,,,,505815.7888945705,0.15644799273668136,309908.9969230769,-0.15628541498696324,False,NewYork-conventional,NewYork,conventional
